#Feature ID	Taxon	Confidence
9af08c6aeb39b50773b744215c66e86d	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_alpina	0.9980150922679062
9c8ab88541bf8474adde738e33ce08ec	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_oxysporum	0.991886896378524
950cf4354d05425fb9a0e375265cabc9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_urticicola	0.9999063123986562
29fd1a321c1be87b5181e8d5c527357e	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.713159790850763
20c194e416981f1e32d25b1905b6613f	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7401914591368154
2f7e737d5093b04dd127ce006196b28c	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7857335036751432
132ead46ddd3cee730ca464ddcf487c1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified	0.7938181015732214
a4dbbc81ef8c71568e4cca2f71fe1518	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8114282570473951
d269cfd72c0e3fff1deac092305f6dd1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.999496975686117
f5f230b9e20682ea3a4230e828964a94	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sarnyensis	0.9997379979172419
805dd770ee16e154ee5f9af3bdfd6f8b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9654752813709122
880917f72b2134a18a5e42c26c555380	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7576184543390222
ef59de2f4f80b6ed9068fb6126823d8b	Unassigned	0.34595407396693456
a04aca1401ffe4094ecb41cf54721463	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7713026943105498
2cff8a98386f1d0eb0a156e589da4744	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium_vesicarium	0.9558663873586588
27011878cc48b8b6b261ffa90f972b7c	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8482922084129599
638235c171bdd8b600fc286834b1b0ec	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__unidentified;s__unidentified	0.9787888183860475
4987b7f231893df50e4ba9ce78d75eef	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora	0.993831266031429
959548e13297749268445f6e2ffae805	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9979063771506036
d16954ffc2a036f625e38fcf1e9ce3ae	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Hymenoscyphus;s__Hymenoscyphus_varicosporoides	0.9844509264834134
cd6aaf0d2f92dd2962452802bfe4f91b	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7154564758084484
4aae4fd1378827b02c536683a2e1ceda	Unassigned	0.31113736609576126
d5415d69e7c21362440ed937449464d9	Unassigned	0.32084647581460635
6147c26f5101e55d399b156ec4eca4ac	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Stephanosporaceae;g__unidentified;s__unidentified	0.9999999668326899
7ad5cfe3e09e6cf1d65bda808b40dc13	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis	0.9618571615016153
8ed66e0ff2635ffb1862356d0f14f3b5	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Rhexocercosporidium;s__Rhexocercosporidium_panacis	0.7241393813624817
8e3afa7479e89ea193de1281e6552f4e	Unassigned	0.36051256605266613
fe97fdc4bd905215e104fa0d31551a41	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7566362698083627
5c28800a90ab362a4d82af6ce719fadb	Unassigned	0.3006494558341014
3b61f286ef835171b8310e6282ee311d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Cylindrocarpon;s__unidentified	0.999971873800082
a6b0e98808f008c501e34ff15ea62226	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8725184734424923
1c374bd91321831ef855c358daa8fa0f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified	0.7528795367076346
2b92e9169ed408c43e7a4e38e9ed571a	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8006596083906179
ac3bc1fffda6444318a462eb948d3794	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Microascus;s__Microascus_paisii	0.9248021309212188
798134a86bfaa9e5829bc01ba1ff1809	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae	0.9999687175295392
2e3a49c3e1f302e4ec044bb0cbb37606	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7964807939045659
2ed27b4dd1870ceeb90932ce48cce6ed	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus	0.9864785982699119
2ea33f94a940f9b1ba38969b6d236070	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__unidentified	0.9960248389080696
0ae301316dac5c002cf5c3eac648a8dd	Unassigned	0.31461811448359656
91d9c517160a9de5c311aec722c93d0b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cercophora;s__unidentified	0.9353255743590935
c2f65dd30e20ad2557bcb7a149b96641	Unassigned	0.3326145674228421
7c6d9a068ce2b96cef7afa92d201ae40	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cladorrhinum;s__unidentified	0.9990258156828488
1617c0e1bf78db2b7e59782dec7574e6	Unassigned	0.327860937655701
65ae6f596b9f70fcec0cef5f7f59f5d0	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7893618519846006
3216f0f97febdab633033230dcab5204	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_infectoria	0.9945067882053493
c32621f9bbb0e5ce370b643c17161b29	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cladorrhinum;s__unidentified	0.9143939418309666
be0cbf9df4ca47ae61447e90b7cd6ad5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium	0.8340869435236276
1ca1ce379fb2d0f2a6507c1320a714a2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9250139004935348
8ce9d2f38b9d5ce062455e99759db9e8	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.9996416140715062
cf051923f12b04947ad7c1f87593dfbc	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_miniglutinans	0.8560875383825687
36ed044d627b1cad6c9fcffd93acaafe	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7614613735478328
8f6491fccbe6044f12c77e09fbd2c783	Unassigned	0.30625078186325516
7d9cfe9760cd039bb5105636a6bbf476	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7518022305411934
6baaa1c354a824350818dd2757772b1e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lindgomycetaceae;g__Clohesyomyces;s__Clohesyomyces_aquaticus	0.7231041583640972
2270afa36e3b37239bad25793bae1e02	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Dictyochaeta;s__Dictyochaeta_siamensis	0.7364863910270693
8c7eff4618c695b800ba8e66858670ef	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_infectoria	0.9960416767021611
9c1ebe77421b5328ec2f71fb1d89ccb9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis	0.9995141413531531
6768729ec95fe92c994d680c4078b51a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__unidentified	0.8329067413425497
78013e8475bc41ce5fe828104b5aca79	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Chrysosporium;s__Chrysosporium_pseudomerdarium	0.9968439123648075
97c4f65c68437e599e592e46eaa466d3	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;s__unidentified	0.9463669219618103
a67e2eea4b015bc254eb41a3f7f89d33	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7534128982225738
eb952ddfb20d5dd8697fce62e5b6838e	k__Fungi;p__Basidiomycota	0.9052707292548995
3d65c66def72c1e547f0bcc6ef6b2229	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_leptospora	0.8354188439446427
1eb00f017fe302d7256cf442d0f589c2	Unassigned	0.3685448064466105
f02ef0cd265fe2e13c33eb0f7bd31247	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Solanales;f__Solanaceae	0.9298576029260394
a12cbc555a6f55f308a7b12fded23844	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__unidentified;s__unidentified	0.9993834530628153
ff6fed68ca7123dc09390439bc2ef902	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__unidentified	0.9885325112015201
fce40dcabfd56c1a19fb82e3fc2eb78d	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7750026008641667
b8be4a3aca6b0cb838dec46524e7b64a	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7997836766223764
945523c3e5aff5446dcf368b928ab166	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arachnomycetaceae	0.9377220867304739
2fe33059b066ad676f3afe49c242ec20	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.9136116415274702
d42aaf71d0132cb62c9414b3f9b9c6d4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0.9921981638775458
8be2cae84be1e04d0cdded48420f1232	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Calyptella;s__Calyptella_capula	0.9999999999563443
643a0d2778f303dc91d45e4088557177	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.77490569348102
c47973789e1502462295f1bef3bb4032	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Stephanonectria;s__Stephanonectria_keithii	0.9999829140133517
96b6b581e2a62c8fe224fe6013271faa	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__unidentified;s__unidentified	0.8837535132686289
