#Feature ID	Taxon	Confidence
6e310b1afc366ea1f6d819641502a84e	Unassigned	0.406443029552621
84478b92293e6a9f638690c1bcd93dac	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_infectoria	0.99707719954416
500fb898a9263fafefd7f1981a672ab2	k__Viridiplantae	0.928987219310771
fb8d53eb7a6768e405af8b2bf5c3e109	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Cephalotrichum;s__Cephalotrichum_asperulum	0.9965996228696348
a072fb90c70fd4dc538e6cece36993d1	k__Viridiplantae	0.7145533623571866
3bb20510a647e2bc89bc7fe1198c44eb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9997527771998804
fceaf5fbd9faeb358c3cbeaf1f762667	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__unidentified;s__unidentified	0.9990492092237403
6381b67737b94c6686da244cf552ffc3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Volutella	0.7397831794728089
0ae49b64ddd10ed05387dcbc93c599ec	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Verticillium;s__Verticillium_nubilum	0.9998404830940502
abb882d2fb8d333192f87c3e1642df9f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.9875040703301682
61e21af4387b725735b8a222612398b1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_brevicompactum	0.9962895534992346
1a022bda692433a1ef82e25c015e896a	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__unidentified;s__unidentified	0.9992177071171411
483e5a5a3e26d1fb6b8eec8dcd87f7e4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_alternata	0.7787470712514575
c16a60ca8504f2a9869b97f98728f865	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Solanales;f__Solanaceae;g__Solanum;s__Solanum_guerreroense	0.9320923247669571
1193b0e7d7b797e51286e6dbcd4029ca	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0.9263115718754352
f3bcdd295bf2333c6b0d446f97bc65e7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9996850519200207
b0693d5382aff3b727f32ccaabdabc9b	Unassigned	0.4265708992449737
a86822ffbc0b68980b500aad5fba3dc4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.999951298991497
cac30e627004fe63ec7f81feec81fb4e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_oxysporum	0.9772963135811658
c2894af23dd533ae1f4f57166108bd1b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotrys;s__Stachybotrys_chartarum	0.999951926470316
2faabcb4f1b99b92d498eb0e645cc938	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Ilyonectria;s__Ilyonectria_destructans	0.820517680439721
9744ac644682bb9916433613c63a5a0a	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium	0.9761916007242328
f978d8195c7b9d81f74374f8b402ca78	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__unidentified	0.9414712613840874
715a33b843bf79fe47f0b31efdf8f55c	Unassigned	0.38962187285202576
265123079797565617bf2d94115d5265	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Verticillium;s__Verticillium_nubilum	0.8061906855430625
1a457faee0985de57fb0754082ffc1d7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.9509332945849697
4cd200c0400d3e9a7005fe2867d3dfdc	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Solanales;f__Solanaceae;g__Solanum;s__Solanum_guerreroense	0.9627273102582561
b0f33c42a9076bbb10bfda2dc6126002	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Ilyonectria;s__Ilyonectria_destructans	0.8421698085179276
38cac464a9bd055fdfa5fe9b35346638	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae	0.769019551690469
38023fb2df6b255c22c24ec843f862ea	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Thyridariaceae;g__Roussoella;s__Roussoella_mexicana	0.7697852917830655
20dfdbdb5fe4117694543cf4e1b19667	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Trichothecium;s__Trichothecium_roseum	0.9999802544151087
a90dc76b79b95856486b258a23b32e89	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0.8112960795687438
862c0e9829f5aea43826d7d6716a8306	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0.9862495986460531
858d1b755d8df00094ac4091f5f22202	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Apiotrichum;s__Apiotrichum_xylopini	0.90634618745604
e17e7ee9756d681c7bb7ba15ab289ea3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0.9832529892546523
ddf0c13ce48b078126af75ced7dad6a3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.7297779783282218
40e79cef0f40d71ebfc9f6ec531a717c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0.8495838183256645
8f49c93d7b2a955dbfbf7aa94254e3ec	Unassigned	0.3278319150565451
01b3463503014c34c40c09fffd702431	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Verticillium;s__Verticillium_klebahnii	0.9974144201194697
3f01af0909d4d3a291b3a7cd6774a056	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Chordomyces;s__Chordomyces_antarcticus	0.9984325796661995
7e650673ba8a0db36e9b4a7da0ff20ee	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Dendryphion;s__Dendryphion_fluminicola	0.8634632702110989
6f5fdc4797f7833765d18e3c701a4b45	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pseudaleuria;s__unidentified	0.9998824274668475
946f68289494050114358bd0c6b97a65	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Helicodendron;s__Helicodendron_westerdijkiae	0.7813272765029042
5dfca678ee304a2d2e5e648426ef428f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_neocosmosporiellum	0.9147358654876584
f120642f4705b19d63f6cce251ffb4b0	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Solanales;f__Solanaceae;g__Solanum	0.7927160278026062
46d488bc4578f1cfc36f95ee624597ad	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae	0.946353350915816
9809f4a70ff68878be4bdc1f9f062453	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Solanales;f__Solanaceae;g__Solanum;s__Solanum_guerreroense	0.9321733497340893
6b35a1322a8ba044fe2a447d28fa9d68	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__unidentified;s__unidentified	0.8666766067380853
aba0b3dc517573c4290dfe947129ae6e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified	0.9537271712436028
4d14546cb70e48b354465685c3a6445b	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__unidentified	0.7093306750502668
6724f92a0d8682d9357c35b1899a07f0	k__Viridiplantae	0.9173229366478961
59e0938da70b504170f8b9c034c1dc4a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla;s__Fusicolla_septimanifiniscientiae	0.7995580901817279
3f15251c49efc84770b1d7f413eb0aa8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0.8730463349410746
7206f268c98490bb8b804d082710168b	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7448333112550427
87b1b72c00d12e28b2697863904cd174	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_lacertarum	0.969573809883589
00dc7dc696a3b4584a818c6aa21614b2	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7633149535198077
552061dc81cedd7fa8752889a94f7b19	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Apiotrichum;s__Apiotrichum_gracile	0.8329526607239139
f3dd93203166749e1e3af19d95114127	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_lacertarum	0.9813843429254216
aeb8e8cccd8b23b8b7c606127d5ad2ac	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae	0.9966771155249208
bbcd55cdeef8a3274bb0e84267978b33	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_minutissima	0.9999922515291422
fe783b8e1a50ae526a31a161d39e55ba	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7990029725392811
