,Variety,Batch,47,47_method2,47_method1
73,FESTIEN,165,579.114557880924,-0.023871640938531943,-1.2028189301788124
74,FESTIEN,166,483.676537290285,-0.6186171826980277,-1.5160314101635746
75,FESTIEN,167,683.005186555751,0.6235484108663255,-0.8618663281336456
76,FESTIEN,168,584.622946564076,0.010455240437551297,-1.1847412702536313
77,FESTIEN,169,794.733120093067,1.3198085590764568,-0.49519293182655777
78,FESTIEN,170,683.597699412656,0.627240800732529,-0.8599217947057147
79,FESTIEN,171,261.72033376821,-2.0017919561652513,-2.2444565443282958
80,FESTIEN,172,745.460638490751,1.0127549489633554,-0.6568974188030895
81,FESTIEN,173,807.167490083014,1.3972963995654115,-0.4543852973272586
82,FESTIEN,174,688.583795479099,0.6583128869718405,-0.8435582164928819
83,FESTIEN,175,392.834727273239,-1.1847203057368187,-1.814159854421505
