,Variety,Batch,48,48_method2,48_method1
0,CHALLENGER,1,848.141471762528,-0.6540595005815937,-1.314593536837728
1,CHALLENGER,10,1011.3010696501,1.3343926335886402,-0.7018672795741318
2,CHALLENGER,11,914.207102662312,0.15109291741161618,-1.0664920014142563
3,CHALLENGER,12,811.300733253871,-1.1030434773772757,-1.4529445018651777
4,CHALLENGER,13,914.892723476842,0.15944868801619413,-1.0639172348603545
5,CHALLENGER,14,841.941010784699,-0.7296255109409667,-1.3378786227134118
6,CHALLENGER,15,874.956057900554,-0.3272658474752029,-1.2138945818443088
7,CHALLENGER,16,859.705986879673,-0.5131209038759537,-1.271164390428093
8,CHALLENGER,17,948.828922678629,0.5730345793893658,-0.9364739180596412
9,CHALLENGER,18,864.125708861628,-0.45925704467771394,-1.2545666557976423
10,CHALLENGER,19,986.298245839235,1.029679217947257,-0.7957623789308294
11,CHALLENGER,2,1010.98985774552,1.3305998442961118,-0.7030359984725477
12,CHALLENGER,20,830.338036759033,-0.8710328125203406,-1.3814521969310434
13,CHALLENGER,21,712.25486185506,-2.3101313650259505,-1.824899366092185
14,CHALLENGER,22,903.049741105332,0.015116366311182272,-1.1083921315705945
15,CHALLENGER,23,794.267683505181,-1.3106279809107348,-1.5169100727382498
16,CHALLENGER,24,840.200964137799,-0.7508317379320881,-1.3444131587334978
17,CHALLENGER,25,933.362053424039,0.38453736821448936,-0.9945578863498831
18,CHALLENGER,26,822.266964435344,-0.9693962627547579,-1.411762138859225
19,CHALLENGER,27,946.181449250513,0.5407693969762298,-0.9464161862793273
20,CHALLENGER,28,968.006437522958,0.8067540222784307,-0.8644550662953725
21,CHALLENGER,29,1037.0087214236,1.647695900422783,-0.6053252835276193
22,CHALLENGER,3,1048.11811229866,1.7830878251446503,-0.5636053015009148
23,CHALLENGER,30,982.412384581188,0.9823216048390326,-0.8103552637853839
24,CHALLENGER,4,906.969055641721,0.0628816798769655,-1.0936736169504788
25,CHALLENGER,5,1038.87995969236,1.6705009807075522,-0.5982980731415299
26,CHALLENGER,6,896.949719970749,-0.059225567602526244,-1.1313000276883416
27,CHALLENGER,7,812.804732468469,-1.0847139982244876,-1.4472964136030149
28,CHALLENGER,8,826.496963956485,-0.917844581552725,-1.3958768841247684
29,CHALLENGER,9,868.024944654888,-0.41173643396817133,-1.2399235444837817
30,COLOMBA,31,1319.65875980374,-2.0752438213563,0.45613295965469475
31,COLOMBA,32,1567.66668887882,-0.014632893672287456,1.3874969254973943
32,COLOMBA,33,1542.39082282894,-0.22464120261346143,1.2925764488331242
33,COLOMBA,34,1533.90316902217,-0.29516214220541365,1.260702085220419
34,COLOMBA,35,1600.96101679188,0.2619980035067168,1.5125297718294461
35,COLOMBA,36,1652.51540599207,0.6903453476911284,1.706136083374232
36,COLOMBA,37,1505.70166650842,-0.5294785387563843,1.1547947324922827
37,COLOMBA,38,1701.05431268975,1.0936381050319424,1.8884181128569841
38,COLOMBA,39,1498.98987284807,-0.5852444790327956,1.1295893981921483
39,COLOMBA,40,1541.09854180766,-0.23537831252772504,1.287723442796377
40,COLOMBA,41,1431.03691103269,-1.1498418135110666,0.8744002183818118
