,Variety,Batch,52,52_method2,52_method1
0,CHALLENGER,1,923.242087291371,-0.12294568096414095,-1.1802630636326301
1,CHALLENGER,10,1108.98285115468,1.5424590253444106,-0.5050749225399016
2,CHALLENGER,11,1083.86940882654,1.317284733094422,-0.5963650523385219
3,CHALLENGER,12,844.032711531758,-0.8331595534068211,-1.4681978716083672
4,CHALLENGER,13,1097.28006503347,1.4375285045593846,-0.547615839474003
5,CHALLENGER,14,891.293624279857,-0.4094047196372915,-1.2963992466806806
6,CHALLENGER,15,883.654226828675,-0.477901737760481,-1.3241692981052997
7,CHALLENGER,16,975.635349222587,0.3468272605497505,-0.9898077839550056
8,CHALLENGER,17,953.678418447432,0.1499551518728159,-1.0696236464820315
9,CHALLENGER,18,917.458566941258,-0.1748023752609181,-1.2012867973189982
10,CHALLENGER,19,1114.52005812047,1.5921072035300965,-0.4849465651437366
11,CHALLENGER,2,850.345973616535,-0.7765530435085163,-1.445248468350885
12,CHALLENGER,20,783.433790369796,-1.3765067777922175,-1.6884816266686224
13,CHALLENGER,21,828.456065771378,-0.9728242054641845,-1.5248206951429506
14,CHALLENGER,22,908.570124720224,-0.25449868531569636,-1.2335972640986363
15,CHALLENGER,23,862.626968232877,-0.6664381403133431,-1.4006056998314234
16,CHALLENGER,24,1007.88255816609,0.6359649405226164,-0.8725856265291009
17,CHALLENGER,25,814.114613439231,-1.1014137606726169,-1.576953454475406
18,CHALLENGER,26,780.269512282327,-1.4048785983303202,-1.6999841261487634
19,CHALLENGER,27,969.579646013873,0.29253009705137023,-1.01182093232081
20,CHALLENGER,28,1104.50132523651,1.5022763847633867,-0.5213657630156894
21,CHALLENGER,29,1062.3363051195,1.1242127788866434,-0.6746402567767507
22,CHALLENGER,3,1050.62361874381,1.0191934895940404,-0.7172171622266713
23,CHALLENGER,30,1054.12325898614,1.050572262937797,-0.7044955843642537
24,CHALLENGER,4,908.804358919936,-0.2523984746216894,-1.232745796975349
25,CHALLENGER,5,984.705044685189,0.4281487389050274,-0.956838441672242
26,CHALLENGER,6,923.805892500445,-0.11789044252803729,-1.1782135695790084
27,CHALLENGER,7,900.62598768662,-0.325728085519201,-1.2624750774807993
28,CHALLENGER,8,669.625961319426,-2.3969402581602077,-2.1021856243267134
29,CHALLENGER,9,850.544161725159,-0.7747760323561359,-1.4445280327401702
30,COLOMBA,31,1571.50375482122,-0.6277492783058446,1.1762395216763428
31,COLOMBA,32,1572.18627229115,-0.6211549677373607,1.178720547877595
32,COLOMBA,33,1696.8355436621,0.5831746557070788,1.631834382853806
33,COLOMBA,34,1634.77138038007,-0.01647353776211474,1.4062243112504165
34,COLOMBA,35,1677.69385329964,0.3982325016714796,1.5622522294030257
35,COLOMBA,36,1687.74909419641,0.49538368715103015,1.5988041379239033
36,COLOMBA,37,1615.30399543853,-0.20456247015804804,1.3354582221204712
37,COLOMBA,38,1588.62155348427,-0.4623614521971929,1.2384646058124777
38,COLOMBA,39,1483.01926183389,-1.482663991789991,0.8545886406687968
39,COLOMBA,40,1516.05853918239,-1.1634468795649073,0.9746900540149679
40,COLOMBA,41,1587.98555608375,-0.4685062976620365,1.2361526851889957
41,COLOMBA,42,1613.47177565653,-0.22226491266616802,1.3287979013435405
42,COLOMBA,43,1760.86485592455,1.2018096198615047,1.8645879875161882
43,COLOMBA,44,1657.67486880192,0.2048141543621655,1.489481015112516
44,COLOMBA,45,1642.13274618875,0.05465011033383722,1.432983687021714
45,COLOMBA,46,1629.49494556446,-0.06745311176782062,1.3870438893513741
46,COLOMBA,47,1552.85279172829,-0.8079501500120173,1.1084412159173986
47,COLOMBA,48,1694.49430841172,0.5605542349338694,1.6233237347672713
48,COLOMBA,49,1522.83635077421,-1.0979613842035902,0.9993281459134457
49,COLOMBA,50,1835.58334101498,1.9237206589200782,2.1361979131144206
50,COLOMBA,51,1510.81916472294,-1.2140683858154786,0.9556443505937842
51,COLOMBA,52,1758.59391928307,1.1798684064053837,1.8563328826183276
52,COLOMBA,53,1739.64511929327,0.9967899101939878,1.787451906924342
53,COLOMBA,54,1731.30184555255,0.9161793168712827,1.7571231876359357
54,COLOMBA,55,1667.39134351919,0.29869226699575835,1.5248014712465077
55,COLOMBA,56,1792.23447698069,1.5048949367560283,1.978620016281105
56,COLOMBA,57,1472.42404273521,-1.5850323096075183,0.8160738518905373
57,COLOMBA,58,1484.14650065663,-1.471772896382923,0.8586862779857917
58,COLOMBA,59,1541.55105906038,-0.9171446226191448,1.067358172473103
59,COLOMBA,60,1855.04995971538,2.111802188088591,2.206961216873399
60,FESTIEN,214,1174.21844834778,0.6459267454137564,-0.2679363392491714
61,FESTIEN,216,1079.30869159538,0.18846113992612976,-0.6129437619621273
62,FESTIEN,218,955.465804114603,-0.40846233185694447,-1.0631263026522133
63,FESTIEN,220,783.627373434956,-1.236724614121412,-1.6877779308982714
64,FESTIEN,221,1060.25061719049,0.09660110524280631,-0.6822219621945455
65,FESTIEN,223,1342.35915226191,1.4563659621515888,0.34327364479800954
66,FESTIEN,225,1117.77952027526,0.3738907684264371,-0.4730980610917429
67,FESTIEN,227,816.844005294822,-1.076620246288345,-1.567031814362812
68,FESTIEN,228,1115.08032823521,0.3608806463570043,-0.48290992154750645
69,FESTIEN,230,1260.25799406005,1.0606378796739189,0.04482688903539797
70,FESTIEN,233,1207.06352567308,0.8042402181276811,-0.1485408643838017
71,FESTIEN,234,1100.27217971149,0.2895052803003116,-0.5367391729557403
72,FESTIEN,236,1288.03416531158,1.1945191942458044,0.14579633184330784
73,FESTIEN,239,1064.14405560667,0.11536750211739907,-0.6680688845824913
74,FESTIEN,240,1222.82672359705,0.880218928109233,-0.09123990318072095
75,FESTIEN,243,1305.30466779748,1.2777631213944016,0.20857651120002535
76,FESTIEN,246,880.391038258342,-0.7703231604424924,-1.336031348088359
77,FESTIEN,247,1325.32413605392,1.374257080296483,0.28134948400678084
78,FESTIEN,249,1448.51308902504,1.9680285837609583,0.7291549007054062
79,FESTIEN,250,993.623558108884,-0.22454172524765317,-0.9244186627577616
80,FESTIEN,251,1037.22866550325,-0.014364842078976744,-0.7659092930783216
81,FESTIEN,252,843.49619516542,-0.9481565288168954,-1.4701481677120278
82,FESTIEN,253,803.941740932318,-1.1388092390823346,-1.6139329668595086
83,FESTIEN,254,1141.04717966929,0.4860410283911552,-0.38851755562232804
84,FESTIEN,255,730.15333235547,-1.4944698177480005,-1.8821619618573826
85,FESTIEN,256,887.49920462383,-0.7360617552765525,-1.3101923801899407
86,FESTIEN,257,1008.08233492055,-0.15485033297051537,-0.8718594160157391
87,FESTIEN,258,685.500750906982,-1.709695532236006,-2.044479015131609
88,FESTIEN,259,661.485916005778,-1.8254471826951344,-2.131775585891517
89,FESTIEN,260,867.143188889007,-0.8341778750738039,-1.3841887401605724
90,INNOVATOR,61,1310.98906595426,1.4202071922412256,0.22923992479259397
91,INNOVATOR,62,1208.23643126262,0.5642066182842765,-0.14427722333803955
92,INNOVATOR,63,1015.77486362956,-1.0391314649965953,-0.8438962266150474
93,INNOVATOR,64,1095.88349340056,-0.3717711265617903,-0.5526925312303766
94,INNOVATOR,65,890.909592286951,-2.079345608967929,-1.2977952452865718
95,INNOVATOR,66,1036.3191763818,-0.8679831186768749,-0.769215386240014
96,INNOVATOR,67,971.48217564862,-1.408120215966943,-1.0049050274825808
97,INNOVATOR,68,1231.803385829,0.760535663235568,-0.05860874694154423
98,INNOVATOR,69,1080.47933570655,-0.5000984231509904,-0.608688341639404
99,INNOVATOR,70,1072.76187092745,-0.5643902469103248,-0.6367421764022667
100,INNOVATOR,71,1071.97912479668,-0.5709110640087129,-0.639587544828613
101,INNOVATOR,72,1062.94922090024,-0.6461364141063055,-0.6724122403842429
102,INNOVATOR,73,1074.38262293987,-0.5508882607370558,-0.6308505642667446
103,INNOVATOR,74,1209.23266587362,0.5725059422030339,-0.14065580076443449
104,INNOVATOR,75,1186.26722252892,0.3811879021037823,-0.2241377175971311
105,INNOVATOR,76,1239.48741676592,0.8245489599461153,-0.030676447878662725
106,INNOVATOR,77,1357.24855833429,1.80558078530866,0.3973982763483754
107,INNOVATOR,78,1072.65461161624,-0.5652837912192723,-0.6371320758160762
108,INNOVATOR,79,1097.61155627297,-0.3573751666425555,-0.546410832295551
109,INNOVATOR,80,1152.53895332464,0.10020807239838259,-0.3467436922504498
110,INNOVATOR,81,1188.66135639537,0.4011326944680957,-0.21543477721294554
111,INNOVATOR,82,1191.78078761665,0.42711971586028075,-0.20409530103251614
112,INNOVATOR,83,1264.36857539908,1.031826234486228,0.059769305096272776
113,INNOVATOR,84,1130.77158990563,-0.08112913259027052,-0.4258704565518348
114,INNOVATOR,85,1179.95185906393,0.32857655284737214,-0.24709475960321203
115,INNOVATOR,86,1329.34705129212,1.5731419177892416,0.2959732241323079
116,INNOVATOR,87,1194.14317287044,0.4468000203042511,-0.19550777035333208
117,INNOVATOR,88,1354.03403199633,1.7788015557682093,0.38571311894147414
118,INNOVATOR,89,886.637857754085,-2.114932114587941,-1.3133234709624928
119,INNOVATOR,90,1056.61754249348,-0.698883678121118,-0.6954285890011974
120,SAGITTA,100,1607.50297520268,1.988953312801044,1.3071006540663932
121,SAGITTA,101,1563.68602453455,1.6506127986719363,1.1478212107464623
122,SAGITTA,102,1424.64772675979,0.5770034206701035,0.6424016794457096
123,SAGITTA,103,1383.3466057773,0.25808934074788176,0.4922675542208599
124,SAGITTA,104,1486.68137552941,1.0560074658622185,0.8679008274344765
125,SAGITTA,105,1250.11207153771,-0.7707052268111646,0.007945342814500411
126,SAGITTA,106,1442.25548434271,0.7129649073191251,0.7064078182380114
127,SAGITTA,107,1194.91461818453,-1.1969223519502694,-0.19270348164071305
128,SAGITTA,108,1328.17998546843,-0.16788970145973214,0.29173081127882106
129,SAGITTA,109,1296.73830726561,-0.4106723096972675,0.17743684684664757
130,SAGITTA,110,1366.52694942871,0.12821332040226666,0.4311262502463563
131,SAGITTA,111,1515.4338368442,1.2780247992317673,0.9724191921875168
132,SAGITTA,112,1337.87727133216,-0.09301035374698186,0.3269815138160149
133,SAGITTA,113,1238.40692723131,-0.8610886168507486,-0.03460414638258603
134,SAGITTA,114,1471.49481378149,0.9387416810164937,0.8126960022636591
135,SAGITTA,115,1382.51861432476,0.2516958549056392,0.4892577140648635
136,SAGITTA,116,1452.51775482791,0.7922068860317152,0.7437123021228318
137,SAGITTA,117,1568.16181493601,1.6851734242397385,1.1640912019870842
138,SAGITTA,118,1206.20090194125,-1.1097732694461524,-0.15167659669071376
139,SAGITTA,119,1206.74446372407,-1.1055760587718364,-0.14970068972189468
140,SAGITTA,120,1183.23677362084,-1.2870949420860869,-0.2351537332652307
141,SAGITTA,91,1180.74019972989,-1.3063726891895544,-0.24422905442505802
142,SAGITTA,92,1300.494880978,-0.3816652459506251,0.19109240618101656
143,SAGITTA,93,1284.67018222825,-0.5038585211395111,0.1335678827002192
144,SAGITTA,94,1484.37788734788,1.0382206650067216,0.8595273941020883
145,SAGITTA,95,1420.11527494912,0.5420052737770824,0.6259257177397981
146,SAGITTA,96,1162.05711733601,-1.4506374909677295,-0.31214411738177966
147,SAGITTA,97,1276.66644177814,-0.565660851460406,0.10447340433210306
148,SAGITTA,98,1157.48064551721,-1.485975546319819,-0.3287800966672573
149,SAGITTA,99,1323.89072856885,-0.20100997483583655,0.27613888986932406
150,SERESTA,201,1147.99237300209,-1.473316778511324,-0.363271012653689
151,SERESTA,202,1143.60395010014,-1.5007720445415529,-0.37922341340766086
