,Variety,Batch,49,49_method2,49_method1
86,FESTIEN,178,839.035709461237,2.7341779052425674,1.945476222326381
87,FESTIEN,179,688.587798050518,0.3361367808166073,-0.10289658538612072
88,FESTIEN,180,694.967516959477,0.4378253198099886,-0.01603567378273177
89,INNOVATOR,61,797.968339641189,2.077336300720637,1.3863372962032363
90,INNOVATOR,62,720.366454995736,0.2909018545185432,0.32977500268599397
91,INNOVATOR,63,701.47726221379,-0.14393687138084812,0.07259556768174869
92,INNOVATOR,64,629.861277047438,-1.7925728985132887,-0.9024677298858752
93,INNOVATOR,65,710.363776007639,0.060635149266746236,0.19358689976471016
94,INNOVATOR,66,767.802064643462,1.3828934657848992,0.9756185508520199
95,INNOVATOR,67,714.05307982621,0.1455647802172285,0.24381737189615899
96,INNOVATOR,68,659.276106383409,-1.1154287209586586,-0.5019800395594929
97,INNOVATOR,69,718.548495269748,0.24905150653857908,0.3050231850415175
98,INNOVATOR,70,699.248036888828,-0.1952547604637339,0.04224430195064475
99,INNOVATOR,71,707.193883519349,-0.012337371409918632,0.15042829745843259
100,INNOVATOR,72,697.037857592314,-0.24613420038474096,0.012152350997673401
101,INNOVATOR,73,648.288520742891,-1.3683684731115329,-0.6515778069024155
102,INNOVATOR,74,708.514076461031,0.018054134639564005,0.1684029392950533
103,INNOVATOR,75,666.548333981015,-0.9480183811152414,-0.4029674768542101
104,INNOVATOR,76,718.922366573249,0.2576582121369309,0.3101135037072568
105,INNOVATOR,77,756.712960353672,1.1276167032253819,0.8246385905713907
106,INNOVATOR,78,683.888647853285,-0.5488356273598648,-0.16687628037232324
107,INNOVATOR,79,790.19763030752,1.898450660397417,1.2805378235055291
108,INNOVATOR,80,700.341548460583,-0.17008157365224302,0.057132640030573355
109,INNOVATOR,81,754.395251669583,1.074261882676434,0.7930826095001323
110,INNOVATOR,82,700.316292026033,-0.17066298948865585,0.05678876956227066
111,INNOVATOR,83,633.768656435195,-1.702623058189685,-0.8492681233759003
112,INNOVATOR,84,752.760626532797,1.036631989223152,0.7708269221356536
113,INNOVATOR,85,634.899805458886,-1.6765834382894496,-0.8338673452602516
114,INNOVATOR,86,672.921726617587,-0.8012996745121541,-0.3161926984793284
115,INNOVATOR,87,721.468825547288,0.316278979504214,0.3447839572181553
116,INNOVATOR,88,736.839183291501,0.6701123515951324,0.5540538802954381
117,INNOVATOR,89,754.938964650358,1.0867784291770946,0.8004853502532385
118,INNOVATOR,90,672.974345524366,-0.8000883607918627,-0.31547628349684703
119,SAGITTA,100,615.215589469147,-1.0443655097701472,-1.1018711506733216
120,SAGITTA,101,569.430701185832,-1.9608732305221266,-1.7252398587151874
121,SAGITTA,102,722.875327036102,1.110733790323685,0.36393370397554686
122,SAGITTA,103,629.327381761132,-0.7618800200334422,-0.9097368011304042
123,SAGITTA,104,709.788356296414,0.848762861183069,0.1857524667144747
124,SAGITTA,105,740.504886974115,1.4636368638589095,0.6039630327335842
125,SAGITTA,106,571.316519855192,-1.9231234961619246,-1.6995641305088445
126,SAGITTA,107,607.824568547772,-1.1923166786528323,-1.2025011038220106
127,SAGITTA,108,660.827362775766,-0.1313231510332011,-0.48085943122336483
128,SAGITTA,109,597.799018457128,-1.3930050369164342,-1.3390006005280282
129,SAGITTA,110,713.274930687623,0.9185560280626249,0.2332227446867786
130,SAGITTA,111,739.649606793047,1.446516129949843,0.5923182538234113
131,SAGITTA,112,727.410452341283,1.2015165248158148,0.42568017335218744
132,SAGITTA,113,628.503982368472,-0.7783625741889888,-0.9209475179160118
133,SAGITTA,114,703.549839488707,0.723882162885327,0.10081404470821219
134,SAGITTA,115,700.750298595156,0.6678418198878006,0.0626978396598483
135,SAGITTA,116,694.093053116506,0.5345791406743311,-0.02794164137293448
136,SAGITTA,117,657.212685251855,-0.20368064676832578,-0.530073854203393
137,SAGITTA,118,695.989978744815,0.5725512107005679,-0.002114690112219319
138,SAGITTA,119,655.707448908284,-0.23381200194173057,-0.5505678920829483
139,SAGITTA,120,688.884371513181,0.4303133647081195,-0.09885868940796008
140,SAGITTA,91,721.338974063151,1.0799795520956317,0.34301600812100064
141,SAGITTA,92,708.653801693852,0.8260516983550983,0.17030532108804772
142,SAGITTA,93,678.801238659842,0.22847233252587382,-0.23614218480290203
143,SAGITTA,94,630.8891046592,-0.7306179344977622,-0.8884736896150078
144,SAGITTA,95,717.518650123165,1.0035054900622258,0.2910016757055966
145,SAGITTA,96,626.248761444871,-0.8235068885245759,-0.9516527179548299
146,SAGITTA,97,680.005041615704,0.25256968745408565,-0.2197522115722338
147,SAGITTA,98,612.772321911237,-1.0932740834207104,-1.135136636253418
148,SAGITTA,99,615.467272083228,-1.039327405110878,-1.098444450907114
149,SERESTA,121,650.115215772152,0.0015182211465201447,-0.6267070566817161
150,SERESTA,122,646.800899358667,-0.07506329705303175,-0.6718320142426374
151,SERESTA,123,728.284194773932,1.8077124226743646,0.43757631882340525
152,SERESTA,124,748.526819375395,2.2754441449734992,0.7131829483974916
153,SERESTA,125,654.698754950835,0.10742675408033672,-0.5643014245352661
154,SERESTA,126,691.078372494209,0.9480243299952865,-0.06898700885426023
155,SERESTA,127,718.835038662407,1.5893775896509064,0.30892451998361653
156,SERESTA,128,696.213534572391,1.0666788152906215,0.0009290588765081242
157,SERESTA,129,648.298892662642,-0.040450246529429426,-0.6514365915263935
158,SERESTA,130,622.432617404157,-0.6381236072872164,-1.003610140361132
159,SERESTA,131,565.199855601928,-1.9605597427554369,-1.7828435101480122
160,SERESTA,132,641.583737975019,-0.19561248114005428,-0.7428645158673232
161,SERESTA,133,652.173394710784,0.04907507697521303,-0.5986846153479117
162,SERESTA,134,543.985535813644,-2.4507437246913337,-2.071679927888685
163,SERESTA,135,651.0164615057,0.02234265609339313,-0.6144364492910506
164,SERESTA,136,678.172161041221,0.6498098133447819,-0.2447071789981762
165,SERESTA,137,633.712860000783,-0.3774791799193027,-0.8500278009144254
166,SERESTA,138,622.861137004806,-0.6282221140373734,-0.9977757762326401
167,SERESTA,139,651.385706697654,0.03087453834599458,-0.6094091158871842
168,SERESTA,140,611.947878478979,-0.8803869052478898,-1.146361567808129
169,SERESTA,141,693.971178317643,1.0148663070961184,-0.02960098660142963
170,SERESTA,142,613.745403458965,-0.8388527923886395,-1.1218879725573736
171,SERESTA,143,664.512402912353,0.33418363731307926,-0.43068700981628305
172,SERESTA,144,638.147379192739,-0.2750139443059226,-0.7896511001486441
173,SERESTA,145,618.218560829245,-0.7354947722648604,-1.0609852067031749
174,SERESTA,146,673.460046838918,0.540930390102693,-0.3088633810240273
175,SERESTA,147,657.028158887994,0.16125061027035925,-0.5325862106893998
176,SERESTA,148,663.399173154923,0.30846104046564615,-0.4458438142044193
177,SERESTA,149,590.959809042506,-1.365343083536442,-1.4321175501739305
178,SERESTA,150,630.720111660062,-0.44663045666195217,-0.8907745568113833
